ts_minute,average_price
2024-12-04 09:39:00,617.0694939401595
2024-12-04 09:40:00,616.8848335571429
2024-12-04 09:41:00,616.6349411398177
2024-12-04 09:42:00,617.2742451428571
2024-12-04 09:43:00,618.6921874744526
2024-12-04 09:44:00,619.1630271891892
2024-12-04 09:45:00,619.0615402439024
2024-12-04 09:46:00,618.1956708953771
2024-12-04 09:47:00,617.2100177570094
2024-12-04 09:48:00,617.0684565573771
2024-12-04 09:49:00,617.125284
2024-12-04 09:50:00,616.976515522388
2024-12-04 09:51:00,617.4911645363128
2024-12-04 09:52:00,617.1213876596737
2024-12-04 09:53:00,616.9797076042403
2024-12-04 09:54:00,616.0128133222591
2024-12-04 09:55:00,615.4544209477124
2024-12-04 09:56:00,615.7626936351792
2024-12-04 09:57:00,615.7560525291829
2024-12-04 09:58:00,615.4395105629139
2024-12-04 09:59:00,615.2061427105264
2024-12-04 10:00:00,616.1855644970415
2024-12-04 10:01:00,614.7591682672233
2024-12-04 10:02:00,614.4880974747475
2024-12-04 10:03:00,613.8920879980197
2024-12-04 10:04:00,612.5679334196722
2024-12-04 10:05:00,611.9410350084439
2024-12-04 10:06:00,611.8185676132404
2024-12-04 10:07:00,612.1163149190476
2024-12-04 10:08:00,612.2946226223629
2024-12-04 10:09:00,612.1888681302931
2024-12-04 10:10:00,611.7088329392266
2024-12-04 10:11:00,611.6485115286196
2024-12-04 10:12:00,611.5288278847584
2024-12-04 10:13:00,611.7671067729084
2024-12-04 10:14:00,611.2152749538461
2024-12-04 10:15:00,611.7795445283688
2024-12-04 10:16:00,612.4078643557312
2024-12-04 10:17:00,613.2030870588235
2024-12-04 10:18:00,613.2740044192308
2024-12-04 10:19:00,612.8286172662116
2024-12-04 10:20:00,612.3336388526316
2024-12-04 10:21:00,612.0577707462686
2024-12-04 10:22:00,611.3796420625
2024-12-04 10:23:00,610.6558914011628
2024-12-04 10:24:00,610.5609828820755
2024-12-04 10:25:00,610.1356497028302
2024-12-04 10:26:00,609.9531861679687
2024-12-04 10:27:00,609.5680009570552
2024-12-04 10:28:00,608.8364317852029
2024-12-04 10:29:00,608.954918556701
2024-12-04 10:30:00,608.9021307692308
2024-12-04 10:31:00,608.4406609963636
2024-12-04 10:32:00,608.0540241803278
2024-12-04 10:33:00,608.197825
2024-12-04 10:34:00,608.213287462963
2024-12-04 10:35:00,608.1513049875
2024-12-04 10:36:00,609.1180574660633
2024-12-04 10:37:00,609.3807204404762
2024-12-04 10:38:00,610.0136520946502
2024-12-04 10:39:00,609.9962282051282
2024-12-04 10:40:00,609.7983380784314
2024-12-04 10:41:00,609.9020076576577
2024-12-04 10:42:00,609.0184597165992
2024-12-04 10:43:00,609.85996575
2024-12-04 10:44:00,610.1051861185185
2024-12-04 10:45:00,610.0221471485944
2024-12-04 10:46:00,609.90771284375
2024-12-04 10:47:00,610.25402975
2024-12-04 10:48:00,610.3195286339286
2024-12-04 10:49:00,610.5544980314961
2024-12-04 10:50:00,609.8364074625
2024-12-04 10:51:00,609.1489451219512
2024-12-04 10:52:00,608.6555663867404
2024-12-04 10:53:00,608.4083345289256
2024-12-04 10:54:00,608.2355855960265
2024-12-04 10:55:00,608.3867228865248
2024-12-04 10:56:00,608.2680492718447
2024-12-04 10:57:00,608.1361514967532
2024-12-04 10:58:00,607.8955522488687
2024-12-04 10:59:00,607.7697249532711
2024-12-04 11:00:00,607.4081856451613
2024-12-04 11:01:00,607.693014620462
2024-12-04 11:02:00,608.5185007314815
2024-12-04 11:03:00,608.6413804755244
2024-12-04 11:04:00,609.236645684492
2024-12-04 11:05:00,609.38649125
2024-12-04 11:06:00,609.1022077063492
2024-12-04 11:07:00,609.4522687116564
2024-12-04 11:08:00,609.5843841732284
2024-12-04 11:09:00,610.0622020466667
2024-12-04 11:10:00,610.4589988826816
2024-12-04 11:11:00,610.3681038674033
2024-12-04 11:12:00,610.5761683506494
2024-12-04 11:13:00,610.5775247706422
2024-12-04 11:14:00,610.6223187809524
2024-12-04 11:15:00,610.6754704142012
2024-12-04 11:16:00,610.826274375
2024-12-04 11:17:00,611.0132631143912
2024-12-04 11:18:00,612.4241210335571
2024-12-04 11:19:00,613.1046481707317
2024-12-04 11:20:00,613.468760089686
2024-12-04 11:21:00,613.4305499885714
2024-12-04 11:22:00,614.5668896935933
2024-12-04 11:23:00,614.797250444976
2024-12-04 11:24:00,615.2626436241611
2024-12-04 11:25:00,615.2229114636872
2024-12-04 11:26:00,614.9786599359757
2024-12-04 11:27:00,614.811139574468
2024-12-04 11:28:00,614.9856741573034
2024-12-04 11:29:00,614.7218754010695
2024-12-04 11:30:00,614.6980461818182
2024-12-04 11:31:00,614.0656964285714
2024-12-04 11:32:00,613.9871863283582
2024-12-04 11:33:00,614.1738275229358
2024-12-04 11:34:00,614.4795925
2024-12-04 11:35:00,614.0916145621302
2024-12-04 11:36:00,613.78598
2024-12-04 11:37:00,613.5339351075269
2024-12-04 11:38:00,613.4173326990291
2024-12-04 11:39:00,613.604010948905
2024-12-04 11:40:00,613.8315053655173
2024-12-04 11:41:00,613.6075485471698
2024-12-04 11:42:00,613.5270696969696
2024-12-04 11:43:00,613.4473534032259
2024-12-04 11:44:00,613.3072806185567
2024-12-04 11:45:00,613.3877171290322
2024-12-04 11:46:00,613.585544949495
2024-12-04 11:47:00,614.0781361962617
2024-12-04 11:48:00,614.5744635677966
2024-12-04 11:49:00,614.6489662291667
2024-12-04 11:50:00,614.6265479398496
2024-12-04 11:51:00,614.4584005235602
2024-12-04 11:52:00,614.7931962442748
2024-12-04 11:53:00,614.9826654383562
2024-12-04 11:54:00,614.8995427350427
2024-12-04 11:55:00,614.8339440476191
2024-12-04 11:56:00,614.7345896551724
2024-12-04 11:57:00,614.7212059602649
2024-12-04 11:58:00,614.5500316222223
2024-12-04 11:59:00,614.3297489795918
2024-12-04 12:00:00,614.0854986369427
2024-12-04 12:01:00,614.3194200934579
2024-12-04 12:02:00,614.5209679255952
2024-12-04 12:03:00,614.9225047619047
2024-12-04 12:04:00,614.1685309036698
2024-12-04 12:05:00,614.0746821935484
2024-12-04 12:06:00,613.73198
2024-12-04 12:07:00,614.1096178861789
2024-12-04 12:08:00,613.922965
2024-12-04 12:09:00,613.7018219298245
2024-12-04 12:10:00,613.5763487428571
2024-12-04 12:11:00,613.755684057971
2024-12-04 12:12:00,613.6995925342466
2024-12-04 12:13:00,613.7204884262295
2024-12-04 12:14:00,613.5684117647058
2024-12-04 12:15:00,613.1824737623763
2024-12-04 12:16:00,612.87005775
2024-12-04 12:17:00,612.679465060241
2024-12-04 12:18:00,612.4846547486034
2024-12-04 12:19:00,612.6112328571429
2024-12-04 12:20:00,612.664887967742
2024-12-04 12:21:00,612.853668556701
2024-12-04 12:22:00,612.702646835443
2024-12-04 12:23:00,612.3738920060975
2024-12-04 12:24:00,612.0042
2024-12-04 12:25:00,611.2554765625
2024-12-04 12:26:00,612.1233981818182
2024-12-04 12:27:00,612.4847192702703
2024-12-04 12:28:00,612.53062
2024-12-04 12:29:00,612.7449788789809
2024-12-04 12:30:00,612.5053898316831
2024-12-04 12:31:00,612.408395673913
2024-12-04 12:32:00,612.549984972973
2024-12-04 12:33:00,612.4334298507463
2024-12-04 12:34:00,612.1268709004329
2024-12-04 12:35:00,612.0655687682927
2024-12-04 12:36:00,612.1075732380953
2024-12-04 12:37:00,611.9033946137931
2024-12-04 12:38:00,611.6257369230769
2024-12-04 12:39:00,611.5738053333333
2024-12-04 12:40:00,611.5427465517241
2024-12-04 12:41:00,611.4191226495726
2024-12-04 12:42:00,611.4193015037594
2024-12-04 12:43:00,611.2785850487805
2024-12-04 12:44:00,611.2545952727273
2024-12-04 12:45:00,611.184763488764
2024-12-04 12:46:00,610.7047642201835
2024-12-04 12:47:00,610.0598102564103
2024-12-04 12:48:00,610.0974389
2024-12-04 12:49:00,610.3945404040404
2024-12-04 12:50:00,610.4976425806451
2024-12-04 12:51:00,610.5626154639175
2024-12-04 12:52:00,610.4670121951219
2024-12-04 12:53:00,610.47581
2024-12-04 12:54:00,610.409294116279
2024-12-04 12:55:00,610.2135126436782
2024-12-04 12:56:00,610.4191037614679
2024-12-04 12:57:00,610.6281283118279
2024-12-04 12:58:00,610.552664326923
2024-12-04 12:59:00,610.6938381930185
2024-12-04 13:00:00,610.5625083333333
2024-12-04 13:01:00,610.4565054347826
2024-12-04 13:02:00,610.5174171717172
2024-12-04 13:03:00,610.4906171717172
2024-12-04 13:04:00,610.6445375
2024-12-04 13:05:00,610.6634905882353
2024-12-04 13:06:00,610.6303408787879
2024-12-04 13:07:00,610.6731235955057
2024-12-04 13:08:00,611.0890216852791
2024-12-04 13:09:00,611.325343289855
2024-12-04 13:10:00,611.1183643835617
2024-12-04 13:11:00,611.0496754385965
2024-12-04 13:12:00,610.7797023809524
2024-12-04 13:13:00,610.5480681318681
2024-12-04 13:14:00,610.558379702381
2024-12-04 13:15:00,610.5244147727273
2024-12-04 13:16:00,610.4303246
2024-12-04 13:17:00,610.5041686567164
2024-12-04 13:18:00,610.2818
2024-12-04 13:19:00,610.276826590164
2024-12-04 13:20:00,610.1930710843374
2024-12-04 13:21:00,610.1334516129032
2024-12-04 13:22:00,610.0192170275229
2024-12-04 13:23:00,609.7501234482759
2024-12-04 13:24:00,609.6731857727273
2024-12-04 13:25:00,609.6635863513513
2024-12-04 13:26:00,609.5548960606061
2024-12-04 13:27:00,609.5933207100592
2024-12-04 13:28:00,609.6180885090909
2024-12-04 13:29:00,609.6906237179487
2024-12-04 13:30:00,609.2660862745098
2024-12-04 13:31:00,608.8539228153846
2024-12-04 13:32:00,608.6239771034483
2024-12-04 13:33:00,608.3440763790322
2024-12-04 13:34:00,608.220902962963
2024-12-04 13:35:00,607.9021838429752
2024-12-04 13:36:00,607.9743732673268
2024-12-04 13:37:00,608.015536
2024-12-04 13:38:00,608.3731792741936
2024-12-04 13:39:00,608.6041525641026
2024-12-04 13:40:00,608.6112960317461
2024-12-04 13:41:00,608.6513473679245
2024-12-04 13:42:00,608.5115323184931
2024-12-04 13:43:00,608.913324
2024-12-04 13:44:00,609.102824
2024-12-04 13:45:00,609.026688961039
2024-12-04 13:46:00,608.8887839253731
2024-12-04 13:47:00,608.9600785714285
2024-12-04 13:48:00,609.0281351666666
2024-12-04 13:49:00,609.0716869432624
2024-12-04 13:50:00,609.0436315061728
2024-12-04 13:51:00,608.9563433628318
2024-12-04 13:52:00,609.0653777108433
2024-12-04 13:53:00,609.1129538461538
2024-12-04 13:54:00,609.0308744360902
2024-12-04 13:55:00,609.0602583333333
2024-12-04 13:56:00,608.9759045454546
2024-12-04 13:57:00,608.774083618868
2024-12-04 13:58:00,609.0175179310345
2024-12-04 13:59:00,608.8938511111111
2024-12-04 14:00:00,608.8071595744681
2024-12-04 14:01:00,609.2207889570552
2024-12-04 14:02:00,609.4031218181818
2024-12-04 14:03:00,609.4594823529412
2024-12-04 14:04:00,609.2381526315789
2024-12-04 14:05:00,609.4533916201117
2024-12-04 14:06:00,609.5809838095238
2024-12-04 14:07:00,609.4268301925925
2024-12-04 14:08:00,609.3661195876289
2024-12-04 14:09:00,609.5551878378378
2024-12-04 14:10:00,609.7033018518518
2024-12-04 14:11:00,609.6996253012048
2024-12-04 14:12:00,609.6220038461538
2024-12-04 14:13:00,609.6165954545454
2024-12-04 14:14:00,609.5981680133333
2024-12-04 14:15:00,609.7723720284553
2024-12-04 14:16:00,610.2322471074381
2024-12-04 14:17:00,610.0230172131147
2024-12-04 14:18:00,610.2000603448275
2024-12-04 14:19:00,610.3583021265823
2024-12-04 14:20:00,610.4955296296296
2024-12-04 14:21:00,610.4567100775193
2024-12-04 14:22:00,610.3531517482518
2024-12-04 14:23:00,610.3915741935484
2024-12-04 14:24:00,610.3168584745763
2024-12-04 14:25:00,610.3771919642858
2024-12-04 14:26:00,610.4915518248175
2024-12-04 14:27:00,610.2148879032258
2024-12-04 14:28:00,610.1671685974026
2024-12-04 14:29:00,610.1567277108434
2024-12-04 14:30:00,610.1693514285714
2024-12-04 14:31:00,610.349471564935
2024-12-04 14:32:00,610.5759987096774
2024-12-04 14:33:00,610.5290960948905
2024-12-04 14:34:00,610.8925137931035
2024-12-04 14:35:00,611.1969731707317
2024-12-04 14:36:00,611.427845390071
2024-12-04 14:37:00,611.4543433962264
2024-12-04 14:38:00,611.3648260869566
2024-12-04 14:39:00,611.60385625
2024-12-04 14:40:00,611.568840625
2024-12-04 14:41:00,611.457673680851
2024-12-04 14:42:00,611.3195377192983
2024-12-04 14:43:00,611.18238344
2024-12-04 14:44:00,611.2418737264151
2024-12-04 14:45:00,611.2394637882353
2024-12-04 14:46:00,611.4463608391609
2024-12-04 14:47:00,611.561063266055
2024-12-04 14:48:00,611.4651734042553
2024-12-04 14:49:00,611.2620696296297
2024-12-04 14:50:00,610.9812863240223
2024-12-04 14:51:00,611.0754403846154
2024-12-04 14:52:00,611.0968421875
2024-12-04 14:53:00,611.1172697857143
2024-12-04 14:54:00,611.2318785407725
2024-12-04 14:55:00,611.2683310540541
2024-12-04 14:56:00,611.2150367171718
2024-12-04 14:57:00,611.1971092592593
2024-12-04 14:58:00,611.2213597260273
2024-12-04 14:59:00,611.1727750943396
2024-12-04 15:00:00,610.9750983739838
2024-12-04 15:01:00,610.7318944272728
2024-12-04 15:02:00,610.8367451612903
2024-12-04 15:03:00,611.01987652
2024-12-04 15:04:00,611.217212173913
2024-12-04 15:05:00,611.378156097561
2024-12-04 15:06:00,611.2739672191011
2024-12-04 15:07:00,611.200923859155
2024-12-04 15:08:00,611.1683503118279
2024-12-04 15:09:00,611.4293600287082
2024-12-04 15:10:00,611.9625123780488
2024-12-04 15:11:00,612.1866672862453
2024-12-04 15:12:00,612.0036930481283
2024-12-04 15:13:00,611.9194901639344
2024-12-04 15:14:00,611.6163756930694
2024-12-04 15:15:00,611.4096401428571
2024-12-04 15:16:00,611.0559889596774
2024-12-04 15:17:00,611.0836157894737
2024-12-04 15:18:00,611.097084137931
2024-12-04 15:19:00,611.1639688073394
2024-12-04 15:20:00,611.076158397351
2024-12-04 15:21:00,611.016271398374
2024-12-04 15:22:00,611.0588188689138
2024-12-04 15:23:00,610.8031237960527
2024-12-04 15:24:00,610.606578464
2024-12-04 15:25:00,610.4212368266667
2024-12-04 15:26:00,610.4650856775957
2024-12-04 15:27:00,610.4818952321428
2024-12-04 15:28:00,610.4279296296296
2024-12-04 15:29:00,610.2535601829268
2024-12-04 15:30:00,609.9823345120482
2024-12-04 15:31:00,609.7546475803572
2024-12-04 15:32:00,609.8504411597222
2024-12-04 15:33:00,609.8863801768292
2024-12-04 15:34:00,609.865078408284
2024-12-04 15:35:00,609.8268694588236
2024-12-04 15:36:00,609.9672225843622
2024-12-04 15:37:00,610.3908053175676
2024-12-04 15:38:00,610.6137943260869
2024-12-04 15:39:00,610.830833875
2024-12-04 15:40:00,610.8849126754717
2024-12-04 15:41:00,610.8553583582888
2024-12-04 15:42:00,610.8823765359477
2024-12-04 15:43:00,610.8909771882353
2024-12-04 15:44:00,611.0380603931624
2024-12-04 15:45:00,611.1563417659574
2024-12-04 15:46:00,611.3003237416667
2024-12-04 15:47:00,611.3489073402062
2024-12-04 15:48:00,611.517558322807
2024-12-04 15:49:00,611.3903807153846
2024-12-04 15:50:00,611.3316613481481
2024-12-04 15:51:00,610.7413468542857
2024-12-04 15:52:00,610.527859775
2024-12-04 15:53:00,610.8174308518519
2024-12-04 15:54:00,611.150224797136
2024-12-04 15:55:00,610.869585599297
2024-12-04 15:56:00,611.2893033777038
2024-12-04 15:57:00,611.351003178982
2024-12-04 15:58:00,611.4768451086957
2024-12-04 15:59:00,610.8918327785817
2024-12-04 16:00:00,610.785
2024-12-04 16:01:00,610.79
2024-12-04 16:02:00,610.7891666666667
2024-12-04 16:03:00,610.5664705882353
2024-12-04 16:04:00,610.79
2024-12-04 16:05:00,611.2926
2024-12-04 16:06:00,610.9966666666667
2024-12-04 16:07:00,610.79
2024-12-04 16:08:00,611.9433333333334
2024-12-04 16:09:00,610.79
2024-12-04 16:10:00,610.79
2024-12-04 16:11:00,610.074074074074
2024-12-04 16:12:00,610.79
2024-12-04 16:13:00,610.79
2024-12-04 16:14:00,610.82
2024-12-04 16:15:00,610.91
2024-12-04 16:19:00,612.0
2024-12-04 16:23:00,610.13
2024-12-04 16:24:00,610.455
2024-12-04 16:25:00,610.79
2024-12-04 16:26:00,609.845
2024-12-04 16:27:00,610.1266666666667
2024-12-04 16:28:00,610.83
2024-12-04 16:30:00,610.46
2024-12-04 16:31:00,610.82
2024-12-04 16:32:00,610.12
2024-12-04 16:34:00,610.1066666666667
2024-12-04 16:36:00,610.79
2024-12-04 16:37:00,610.79
2024-12-04 16:39:00,610.79
2024-12-04 16:42:00,609.94
2024-12-04 16:47:00,614.0
2024-12-04 16:48:00,610.79
2024-12-04 16:51:00,609.8
2024-12-04 16:54:00,609.965
2024-12-04 16:55:00,610.0
2024-12-04 16:58:00,610.0
2024-12-04 17:02:00,610.395
2024-12-04 17:07:00,610.0
2024-12-04 17:12:00,609.8666666666667
2024-12-04 17:13:00,613.9988
2024-12-04 17:16:00,609.691
2024-12-04 17:17:00,610.27
2024-12-04 17:18:00,610.66
2024-12-04 17:22:00,614.0
2024-12-04 17:24:00,609.77
2024-12-04 17:25:00,610.79
2024-12-04 17:27:00,610.235
2024-12-04 17:28:00,610.235
2024-12-04 17:32:00,609.77
2024-12-04 17:39:00,607.27
2024-12-04 17:42:00,607.27
2024-12-04 17:44:00,611.2125
2024-12-04 17:46:00,610.57
2024-12-04 17:47:00,614.0
2024-12-04 17:51:00,607.27
2024-12-04 18:01:00,610.845
2024-12-04 18:06:00,609.0593
2024-12-04 18:09:00,610.01
2024-12-04 18:10:00,609.68375
2024-12-04 18:12:00,610.47
2024-12-04 18:13:00,608.88505
2024-12-04 18:14:00,610.0
2024-12-04 18:15:00,614.0
2024-12-04 18:16:00,610.49
2024-12-04 18:17:00,610.005
2024-12-04 18:19:00,610.5
2024-12-04 18:21:00,610.4
2024-12-04 18:25:00,609.995
2024-12-04 18:26:00,610.4
2024-12-04 18:27:00,609.55
2024-12-04 18:28:00,609.5533333333333
2024-12-04 18:30:00,610.79
2024-12-04 18:34:00,613.91585
2024-12-04 18:35:00,609.01
2024-12-04 18:39:00,608.5
2024-12-04 18:42:00,610.5
2024-12-04 18:47:00,610.8166666666667
2024-12-04 18:49:00,610.06
2024-12-04 18:56:00,610.0
2024-12-04 18:57:00,610.005
2024-12-04 19:00:00,610.54
2024-12-04 19:03:00,610.0725
2024-12-04 19:04:00,610.645
2024-12-04 19:06:00,611.11
2024-12-04 19:09:00,610.9542857142857
2024-12-04 19:10:00,612.8999
2024-12-04 19:12:00,610.0
2024-12-04 19:13:00,610.0
2024-12-04 19:15:00,610.79
2024-12-04 19:17:00,611.45
2024-12-04 19:19:00,610.79
2024-12-04 19:25:00,610.0
2024-12-04 19:26:00,610.15
2024-12-04 19:28:00,610.79
2024-12-04 19:29:00,610.03
2024-12-04 19:30:00,610.0562333333334
2024-12-04 19:31:00,610.2725
2024-12-04 19:32:00,610.0
2024-12-04 19:33:00,610.2
2024-12-04 19:34:00,610.16
2024-12-04 19:35:00,610.0
2024-12-04 19:36:00,610.305
2024-12-04 19:39:00,610.01
2024-12-04 19:42:00,610.1275
2024-12-04 19:43:00,610.0
2024-12-04 19:44:00,610.045
2024-12-04 19:52:00,610.01
2024-12-04 19:53:00,610.08
2024-12-04 19:54:00,610.08
2024-12-04 19:55:00,612.9
2024-12-04 19:58:00,611.84
2024-12-04 19:59:00,610.0
